z_q0,z_q1,z_q2,z_q3,z_q4,z_q5,z_q6,z_q7,z_q8,z_q9,z_q10,z_q11,z_q12,z_q13,z_q14,z_q15,z_q16,z_q17,z_q18,z_q19,z_q20
9.758949376078435156e-05,-1.625700878092152264e-03,3.732813581248026029e-03,-2.888430158557307899e-03,-7.397751754305715698e-04,-1.884430814927486042e-03,-5.703211331970409192e-03,1.885391247182371293e-03,-1.127510865091024828e-03,6.015166009776392111e-03,2.696357263884181787e-03,-2.219138453010331344e-03,-3.783272266552803985e-04,-1.093349519094299546e-02,-2.282465982450038004e-03,8.139743387940060566e-04,-9.251033305241710900e-03,-5.038368335555852735e-03,-3.583056373737843019e-03,-6.224700079473571498e-03,1.212134459628430930e-03
-2.864774595100371378e-03,-8.967652522314743108e-04,-1.163359824263636173e-03,5.569574767624362391e-04,-1.177850846933073403e-03,-6.555911577293220376e-03,-1.286061588189873345e-04,2.275901179838181552e-03,-1.923061326042191507e-03,-3.883708297981960759e-03,1.461007433604947364e-03,-4.902198815394846233e-03,2.109745568605787130e-03,-4.145595651685601499e-03,-1.909267372355219440e-03,7.922255133926527429e-03,-3.345880038792181134e-03,-6.130318333261491805e-04,-3.673898028403319504e-04,-2.883318889291356865e-03,-1.545196312199180770e-03
-1.116198207219877211e-03,-2.673452061428734268e-03,2.812684818134837412e-03,1.899705990007336323e-03,1.764540259514117649e-03,2.001247147723447459e-03,-1.928066649262392095e-03,1.704687223716722533e-04,-4.217381062529272640e-03,1.738522006663710973e-03,1.302815559361266209e-03,-2.510644145615161665e-03,1.245995854010171350e-05,3.636119845106428571e-03,-3.316054961998798033e-04,-3.393291403832038658e-03,-9.133821358257585357e-03,2.172106672864719166e-04,7.201277165629305045e-05,1.606569504438134567e-04,1.178804002058875949e-03
2.018123409499771904e-03,-9.937589327424453146e-04,4.105975072153602093e-03,-1.694250748562490388e-02,8.861508713190344166e-03,-4.145911149322003067e-03,-2.983759914998825296e-03,6.750910388655458234e-03,-7.718441035969176786e-03,3.099203802529184194e-03,-4.033530936343640225e-03,1.069713078259779473e-02,-2.587497009570697334e-03,8.578455806884112064e-03,3.790541402222132907e-03,7.762930824757485748e-03,-4.561783165349226309e-03,-1.220404697765196120e-03,7.800807978653994529e-04,-9.272386649917724322e-03,5.475773287212479246e-03
1.206111575018702954e-03,-2.560894390622682829e-03,5.988600977348924187e-03,4.052443321882618407e-04,-5.299904874059662568e-03,3.217598826148886614e-03,1.870156064927090168e-03,-6.033573893409660462e-04,4.566327549561431751e-04,7.853365546827961990e-04,1.887778011404868048e-03,4.063334457078618053e-03,-1.197115852547659537e-03,2.029292111916413885e-03,-4.250394694737080585e-04,1.986497362136266549e-03,-3.469549999736751874e-03,2.675860542181307186e-03,-7.785507594563294536e-04,2.242732962321108969e-03,-6.693900370215188390e-05
-3.576183398917020216e-03,6.773530756650214535e-04,2.022742196580358011e-03,-1.657662873501601847e-03,-7.989236942046408149e-04,-1.388330899727441975e-04,-3.298808094106583065e-03,7.249465164009844410e-04,-2.052229224120197260e-03,2.051265019162622910e-03,6.170693503219238513e-04,-3.224684219298478913e-03,2.423573888434840933e-03,-2.521146946788468089e-03,-8.226058649309106116e-03,-1.825164019159821729e-03,-2.164892379861962056e-03,2.224477553755374766e-03,4.587488852794921294e-03,5.421163642520519972e-03,-1.439321558152964736e-04
7.415310635241695661e-04,-1.225999779128184464e-03,1.023031547886841565e-03,2.986104429989607130e-03,3.078144628068045160e-03,3.505216680659239276e-03,-3.084469809984538482e-03,1.894741376467350916e-03,-2.427238325661628488e-04,-2.389772830924304266e-03,5.121584328566082533e-03,3.846505788200122421e-03,2.222780504588104961e-03,-1.745040853089742080e-03,-5.219644226274668553e-04,-3.504302464339863806e-03,2.926337645187614914e-03,-1.152159478172087468e-03,1.934748712877031843e-04,-2.201921580255423484e-03,-1.939400746151155380e-03
1.200047134105072626e-03,9.374720359179395876e-04,-1.550490390466225830e-03,2.150546977933333413e-03,2.291922522213482149e-05,2.756686533032489186e-03,-8.539911636365523501e-04,-2.640138549658782672e-04,-3.043084744385611030e-03,3.250913667634899862e-03,-4.339050850079051100e-03,3.561896074324740966e-03,3.614639263841575544e-04,1.347405825353005862e-03,1.252935626009371670e-03,1.614973087416884077e-03,-2.313976199307747096e-03,3.742739144004724947e-03,1.595389324415811064e-03,1.431507872903149767e-03,1.786626944358571736e-03
-8.104587871431489371e-03,6.398482218193123766e-03,6.548632231278932181e-04,-4.122042775959043788e-03,1.714746725456230310e-03,3.724092466369665136e-03,-4.050164822461780299e-03,9.179901749932321831e-06,7.805118004164237309e-03,-8.571252385496698489e-04,-3.836379829249786030e-03,4.821550345906724239e-03,2.938666955434211282e-03,-4.462647380827606571e-03,-1.096670656854419057e-03,-4.459686753902175095e-03,8.883156817283570155e-04,5.625751319341666624e-04,4.484766882156050738e-03,5.747459425172414538e-03,4.930528649920440376e-03
1.849775649182390687e-03,-1.055401265008506107e-03,2.305261027852700470e-03,-3.692430862723052737e-03,-2.223545959302606050e-03,2.329943043824955935e-03,1.346135157928291578e-03,1.002710863949416321e-03,5.351084544448372546e-03,2.349330755165659774e-04,-3.363745010673060976e-04,1.864750289220925075e-03,-4.500463011020172308e-03,3.036524614982438319e-03,1.084204210106473739e-03,2.868536535155230115e-03,3.340829960658469894e-03,-2.315630770414779660e-03,-1.698465458990316263e-04,4.350573816632495941e-03,5.548299805618594214e-04
2.263763160081861195e-04,2.769418402208278888e-03,-5.865278148685307801e-03,-1.039464209133838645e-03,1.853084439178719935e-03,4.480005294177564698e-03,-8.778643287524930117e-03,1.142775233894210637e-02,-8.735611252434858504e-03,-1.716874105050483464e-03,-2.220722282760705796e-02,-8.993548094620716291e-03,-3.531433788582680547e-03,-6.874080350331653738e-03,-2.040787872220519404e-03,9.422871399999546704e-03,-5.021296081090717220e-03,-4.465645331414043635e-03,-2.458267067480650065e-03,1.399295342157155526e-03,2.825769290660717394e-03
2.837605394142010684e-03,-2.980761359382689581e-03,3.270984008821938190e-05,-1.796025910878813053e-03,3.764534453800088155e-05,1.057123510000233108e-03,8.284035959166620618e-04,-3.927812634695634735e-04,-1.850261366043669080e-03,2.047893233963160326e-03,-1.605337965682202689e-03,-4.035015999000193636e-03,7.260650603269510305e-04,-8.713274053914999654e-04,8.704997357151614832e-04,4.107109363439961566e-04,-2.797411463973236215e-03,-2.093443174156584506e-03,3.044509007704602511e-03,2.071017686637804858e-03,-4.631726073194552921e-03
-1.903103580190538147e-03,-2.069097542883358270e-03,2.078806069999429313e-03,1.125542942984568244e-03,6.366036123300357601e-05,2.130408242660576396e-03,-4.419784091436168919e-03,2.608590037598769625e-03,9.169201517304420091e-04,1.394601326093806559e-03,2.865117945973789243e-04,3.879251791921627460e-04,-9.828408240157657932e-04,-6.810729956015606264e-04,2.426788840231329427e-03,2.336009542602378395e-03,-3.053561564709522409e-03,-1.900757814820416749e-03,-8.073472781006123429e-04,6.175746451628600590e-04,7.271440585079086308e-05
1.939592727679021172e-03,5.453301854979901789e-03,2.413571407723621998e-03,2.850364581658226554e-03,4.170117077490538169e-04,-1.682530382277766957e-03,2.121538270255277862e-03,5.671136949179109241e-04,7.213507511640532104e-04,1.321049624378664578e-03,-7.734096084644412339e-04,-2.379932769270700493e-03,-9.418457193388954894e-04,1.448832151509540098e-03,3.924436652448013915e-03,3.298542403998561937e-04,-2.310052176204580379e-03,-4.667627693565356770e-03,8.022134796870012460e-04,-3.385468161751529689e-03,1.007370958794980747e-03
-6.098063675939423278e-04,1.557461008910352059e-03,2.088132061045121137e-04,-9.684720893280786324e-04,2.498881047741032153e-05,-3.190810396325311632e-03,9.643760094661876781e-04,-9.149243534678139483e-04,-3.092429741254463897e-03,3.018977729364972877e-03,-7.957929762255656903e-05,3.194388934134575510e-03,-8.403266274704123545e-03,5.337159260533913411e-04,3.812242479955121194e-03,4.190987054120663864e-03,-5.993037123056864715e-04,-5.642084902808233889e-03,1.059735508138480529e-03,8.011228936898746530e-03,-6.330914825767663219e-04
1.644911761300052282e-03,-1.253451146547581406e-03,-2.857334031610054854e-04,6.127678530779480815e-04,-4.929309781499983207e-04,-6.392347680212206486e-04,5.645981397924370974e-04,1.126406063843569255e-03,1.416186836007587643e-03,-1.734126478748989567e-03,3.708398095076016407e-03,-2.561992745734697867e-03,-3.408755849072271551e-03,1.605568528013967110e-03,3.484383352326365316e-03,6.771866615789494783e-04,3.969579155311338432e-05,8.657950173111482158e-04,-1.951832136103388241e-03,4.505465400437038944e-04,1.840206839350621605e-03
4.610498615142568160e-03,2.825705673599625267e-03,2.636414402203603007e-03,-9.012536710679870666e-03,-3.991111640670027758e-03,1.050423491196814975e-03,-1.937044549323598073e-03,-9.761390656494004121e-04,9.422609826978591702e-04,4.033359217804595789e-03,5.750618404989684893e-03,3.401745151782524339e-03,6.499940529237036198e-03,1.502229857275500478e-03,5.339360474747965359e-03,-4.408960952459333588e-03,-5.968797139136328839e-03,-8.456925685189489034e-03,3.090590190164624329e-03,2.972296874347316476e-03,2.342444863033230767e-03
-3.156578737610315002e-03,1.294364536884807550e-03,1.195699834924048022e-03,2.556276478524799767e-03,1.912177823725201477e-03,3.383752804717546359e-03,1.453449946721963298e-03,3.926380459858037214e-03,4.592361968920578852e-03,-4.903502072319781795e-03,4.266430386358788587e-03,3.861694526074829249e-03,-2.500737671959495697e-03,4.167915853913599020e-03,-2.414835802491309240e-03,-1.867695348699211812e-03,-3.323956417933932993e-03,-7.848739031085311601e-04,-3.015487852049914203e-05,2.680748583087646034e-03,-6.092751741899063650e-04
-5.671493473160538201e-04,-2.573392373673023380e-03,8.253758400523475425e-03,3.974162690805208009e-03,4.703632986829066505e-03,-4.079111044820397242e-04,-4.418624511801378524e-04,5.365526586639582200e-03,2.141637634868125790e-04,-2.741185798343513842e-03,9.533636422521217513e-05,6.743171239926779026e-05,4.944713665733452626e-05,3.475983172273456982e-04,-2.169167701509659880e-03,7.600803927919602861e-03,-1.401724661434704342e-04,1.082726946878881727e-03,-3.037553178596000963e-03,-2.453158008329473817e-03,1.062840979117694049e-03
1.112150258995344386e-03,1.648557032921311657e-03,-1.280620756436563670e-03,-2.848967488003604966e-03,9.124410918419964545e-03,-4.311642210608956569e-04,3.539488998586378873e-04,1.080125381150232391e-04,3.421039878567751387e-03,-1.541688735072485345e-03,7.411349667012161885e-03,-1.087936705076039332e-02,-6.942142226784189622e-04,-3.638788210760864495e-03,4.515088422848196996e-03,5.323663412172641683e-03,9.638510338889086371e-03,2.892799929172030701e-03,7.258692806230946336e-03,-1.476640783211947625e-02,-5.560304169148715288e-03
-2.372191127635852465e-03,-6.433026458430982954e-04,9.439405642560107224e-04,-8.860252628444360238e-04,-8.815617625547657495e-04,2.668833377161056088e-03,-5.767139421041823921e-04,3.211701340830350020e-04,-2.616048360947001612e-03,-1.295292150382712547e-03,-6.147682671944643823e-04,2.344188946138570789e-03,-8.949803012919112059e-04,6.110317661280035379e-04,1.914365481749156312e-03,1.870293241116160543e-03,2.959826227897659548e-03,-5.185723477235353171e-04,2.610439403766594366e-04,-2.484773794093992835e-03,-8.918720640710881041e-04
2.071799121141126680e-03,-2.570255070875692056e-03,1.805354989122829115e-04,6.737482346844280877e-04,-3.234861527111491074e-03,5.505835883504638963e-03,-1.144221368519831791e-03,-2.870731006008445975e-03,1.455094973766864327e-03,7.322555616807085782e-04,-1.202489767176219415e-03,8.248745045591563546e-04,1.113280565898430025e-04,-5.398073186350886956e-04,1.390138309509786254e-03,4.375163908218528434e-04,4.521087469197469962e-03,3.276637040213321167e-03,-1.661493562770989529e-04,8.036321736677868362e-04,-1.550530031111990639e-03
2.177208944100889401e-03,-3.368076586890233690e-03,6.449024906630604608e-04,1.940887389971698894e-03,1.522058162891175119e-03,-2.018225230006507991e-03,6.020019715403059427e-03,-2.019425951513666509e-05,-5.836645917351391578e-03,-9.217708224544766266e-03,-3.942834311063941194e-04,-6.146066049086122696e-03,-1.037706454241689273e-02,7.453402486706557466e-03,-1.485986002216299531e-03,-4.790977765293856147e-03,4.793098349233385243e-03,2.194241045202938601e-03,-1.495848214382871841e-03,-7.401634240542123364e-03,1.098950126040496196e-03
-2.613620490504548963e-04,4.803975472864999152e-03,-1.338704485722030327e-03,2.536690827398002841e-03,1.200766112704725139e-03,1.898011999439359193e-03,-3.633265198940215535e-03,7.385330353920759733e-04,2.917394131549446920e-03,2.665964309180414611e-03,-1.948636071752128662e-04,2.208928887170761093e-03,3.781264066330296183e-03,-9.356420205075956058e-05,3.133920338209955810e-03,-2.388738499372974888e-03,1.796634504810783531e-03,1.490222959521602395e-03,-4.370393487209597297e-04,-3.367466816436424275e-04,3.083169203849493896e-03
1.695010423534404863e-03,-6.935316432645750352e-03,-3.449189339430927884e-03,3.440391129815675679e-03,-1.364544073129450282e-04,-8.058773579692054753e-04,-6.659784936125729207e-04,-2.914576811574975078e-03,-1.859397779478097349e-03,-1.819456967547603997e-03,-1.690755169181783549e-03,-2.999619003864751644e-03,-4.994848310111493425e-03,3.834755443593425468e-03,3.329660101808805221e-03,5.616647797992408266e-04,5.950737502631256275e-03,7.762151604569746816e-03,-4.980320121613849953e-03,1.901594804056668626e-03,-1.413448371329725263e-02
-6.607860100238541548e-04,3.906644725116752148e-03,-1.606552957716940715e-03,-1.425264576933550718e-03,-2.004797691999881445e-03,-4.823165032357113434e-04,-1.930492606364072033e-03,-3.639145407323572754e-03,2.840029503228274797e-04,1.703310055502715251e-03,1.623316309543581387e-04,-1.771194363395841437e-03,5.493560497952252111e-05,-4.509003690567317882e-03,-3.390454218964135879e-04,4.591241923312188670e-04,-3.359704474040472923e-03,-6.652597109969517111e-04,-1.777755563028306490e-04,3.224349381184523559e-04,1.656620813530928094e-03
-3.096743948423612107e-03,-1.700635719538482436e-04,-1.569559592094685666e-03,2.069630842027133169e-03,9.971866519322696194e-04,4.342534052671313816e-04,1.102127122100877207e-03,-3.766392434191362035e-06,-2.607320998183566612e-04,8.880882047753112761e-04,-3.441976828139244049e-05,3.068687750383053067e-04,-1.273406148243667272e-03,8.741508539315114099e-04,1.848638079609206918e-03,-4.913871705143603658e-04,-1.967725817121781292e-03,3.791117984694265461e-03,1.346984397007646231e-03,8.828461428949487596e-04,-8.061268604946686834e-04
1.035172495426086008e-03,3.697746457804227272e-03,-3.584594202544586113e-04,-3.333874490012968695e-03,5.712464341326375797e-04,2.976631510815154480e-03,2.496811676395089066e-03,-7.479663988556278613e-04,-1.615361951819827870e-03,5.171043463981749022e-04,1.918442889160522358e-03,4.267909183705281308e-03,1.546093442648531664e-04,4.188460274144008896e-04,-8.946077444670563154e-04,-2.317623672472856038e-03,-1.144481595845255224e-03,-1.163596300401124363e-03,4.964245149341971891e-03,-5.228326305019454293e-03,2.438489555074167033e-03
-2.917639062788858831e-03,7.088038743714528828e-04,-1.642250574514486595e-03,-8.036241399067830605e-04,-1.306502271883918775e-03,5.680927869648388570e-04,2.657833218798656347e-03,-1.561112771193136177e-03,-6.882752221629227785e-03,3.036878803899751254e-03,1.463183125455232853e-03,-1.072708321400620869e-03,-4.962066456868533676e-03,2.158107604963085523e-03,-8.720615516089042082e-05,2.147889823856809211e-03,-1.421764229437167131e-04,1.140672864070398258e-03,5.589787813475115535e-04,-5.869595829612285140e-04,1.237901287584598515e-03
3.550952192899132012e-03,-1.763027653861862568e-03,-3.696280971671318631e-04,-1.620663323542818023e-03,1.921605263305677016e-04,9.881732260886141525e-04,2.442227570559282919e-03,1.616640735179756183e-03,-1.754212697303703496e-03,2.354302522118273053e-03,-5.235152231734385014e-04,1.825382684981072257e-03,-3.465139620445990484e-04,-5.369358963771815683e-04,-3.501725586913452537e-03,-3.835271683047697952e-04,-1.247815747170547430e-03,4.655138748570838850e-04,8.521527561101917194e-04,-4.443269058729119349e-03,-2.407227077501482293e-03
1.989359456338914145e-04,-1.270220363642647100e-03,2.924646446109248864e-03,1.920384356006405368e-03,1.446139278459143045e-03,-1.074349897330482105e-03,-7.857746199601087916e-04,-1.816941003572821595e-03,7.386014758363968402e-04,2.579961738414443279e-03,1.735149830709189003e-03,2.247023432794910056e-04,2.610108882464240443e-03,-6.089945617096888166e-04,-3.946899345001848511e-03,-2.745183532966574518e-03,3.267169790917970329e-03,-1.022113602127489636e-03,-1.825840191103554871e-03,-1.071979913084921505e-03,-1.208220626349648663e-03
3.203436331644932480e-03,4.929171478079349966e-03,-2.069166433229172909e-03,9.836596739699469179e-04,-1.787254070212640662e-03,8.601565187783925814e-04,-2.992527669465616658e-04,-1.211515123610507928e-03,7.314347402966631540e-04,1.959493989574323611e-04,2.722080494828514954e-03,8.027657448262713949e-04,1.199536585303963895e-03,-1.798468790253115231e-03,5.339320964903402234e-05,2.985937659713011356e-03,1.219454186105613149e-03,-3.015266389021230547e-03,-2.504722691960996339e-03,-1.891999827947600347e-03,-1.009997228504828232e-03
2.243002232590649882e-03,1.952958038084510236e-03,-1.236126642192210802e-03,1.795095562394544804e-03,1.764863768159315215e-03,-4.219260624766570794e-03,1.531704608020455650e-03,1.298764077640114385e-03,2.574193527546380072e-03,1.580861125055664203e-03,4.601360727468969264e-04,8.024029077402438856e-04,2.147759532892556857e-03,2.380631724198879057e-03,-1.008902966308981288e-03,1.215376078778264077e-03,2.127040649029676971e-03,-2.680720458003535422e-03,1.842584217719415822e-03,-4.803210291914619895e-04,-4.248894582445409199e-03
6.289139872632246858e-03,-4.194674054397794227e-03,3.250887743835739578e-03,-6.894771911999948277e-04,-1.058725273909691096e-03,2.122337202437880009e-03,3.590368990115519552e-03,1.006496107177874688e-02,-6.088446026130761579e-03,8.879787931324700616e-04,-3.150323341479122768e-04,-1.146453930842543205e-03,-6.220126126003353885e-04,-3.072693997075264839e-03,4.394411539358645397e-04,6.784803678291246795e-03,1.319515818063050081e-04,1.809283936721354418e-03,-3.588975916289188078e-03,1.497668753176024112e-03,9.815276537005295648e-03
3.953411558977057774e-04,-2.568426827815762942e-03,-6.859999637020461859e-04,1.698566745231621516e-03,-6.854102549480775922e-03,-2.743759408413622061e-03,-4.130132625824091235e-03,-1.098749806048474054e-02,-1.926485395023878541e-03,3.764590297752310605e-03,-1.003481317647690434e-02,-4.629633289798826615e-04,-6.744530166970328505e-04,-9.331991064174170736e-03,-4.985452756120590211e-03,-7.388853674582076744e-03,-2.407493329259199140e-04,-1.199109130334625323e-03,-2.076047884728776920e-03,7.427164474170779018e-03,8.589543010284151833e-04
